Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Abner,BRA,DF,Betis,23,2000,22,14,1310,14.6,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.7,14,31,57,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Abdel Abqar,MAR,DF,Alavés,25,1999,24,24,2087,23.2,0,0,0,0,0,0,10,0,0.3,0.3,0.1,0.4,7,48,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
Marcos Acuña,ARG,DF,Sevilla,32,1991,19,16,1160,12.9,1,2,3,1,0,0,6,0,0.3,0.3,1.5,1.8,20,54,31,0.08,0.16,0.23,0.08,0.23,0.02,0.11,0.14,0.02,0.14
Julen Agirrezabala,ESP,GK,Athletic Club,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucien Agoume,FRA,MF,Sevilla,22,2002,9,6,519,5.8,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,15,7,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Joseph Aidoo,GHA,DF,Celta Vigo,28,1995,6,4,407,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,12,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
Ilias Akhomach,MAR,MF,Villarreal,20,2004,28,16,1428,15.9,2,2,4,2,0,0,4,0,3.1,3.1,2.6,5.6,64,39,153,0.13,0.13,0.25,0.13,0.25,0.19,0.16,0.36,0.19,0.36
Sergio Akieme,ESP,DF,Almería,26,1997,19,19,1675,18.6,2,0,2,2,0,0,2,0,1.2,1.2,2.2,3.3,27,28,72,0.11,0.00,0.11,0.11,0.11,0.06,0.12,0.18,0.06,0.18
Paul Akouokou,CIV,MF,Betis,26,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David Alaba,AUT,DF,Real Madrid,31,1992,14,14,1154,12.8,0,1,1,0,0,0,2,0,1.0,1.0,0.7,1.6,9,51,13,0.00,0.08,0.08,0.00,0.08,0.08,0.05,0.13,0.08,0.13
Raúl Albiol,ESP,DF,Villarreal,38,1985,25,24,1986,22.1,0,1,1,0,0,0,6,0,0.4,0.4,0.8,1.3,8,61,0,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.06,0.02,0.06
Rubén Alcaraz,ESP,MF,Cádiz,33,1991,33,33,2864,31.8,3,1,4,1,2,2,14,0,3.1,1.6,1.2,2.8,22,136,34,0.09,0.03,0.13,0.03,0.06,0.10,0.04,0.14,0.05,0.09
Omar Alderete,PAR,DF,Getafe,27,1996,28,21,1925,21.4,0,1,1,0,0,0,7,1,1.1,1.1,1.0,2.1,19,82,8,0.00,0.05,0.05,0.00,0.05,0.05,0.05,0.10,0.05,0.10
Iván Alejo,ESP,MF,Cádiz,29,1995,29,21,1681,18.7,0,2,2,0,0,0,17,0,0.5,0.5,1.3,1.8,47,30,103,0.00,0.11,0.11,0.00,0.11,0.03,0.07,0.10,0.03,0.10
Carles Aleñá,ESP,MF,Getafe,26,1998,26,9,929,10.3,1,1,2,1,0,0,5,0,1.2,1.2,1.6,2.8,12,22,39,0.10,0.10,0.19,0.10,0.19,0.12,0.15,0.27,0.12,0.27
Mohamed Ali Cho,FRA,FW,Real Sociedad,20,2004,11,1,249,2.8,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,16,3,19,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18
Tadeo Allende,ARG,MF,Celta Vigo,25,1999,9,2,310,3.4,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,9,7,23,0.29,0.00,0.29,0.29,0.29,0.36,0.11,0.47,0.36,0.47
Domingos André Ribeiro Almeida,POR,FW,Valencia,23,2000,15,10,766,8.5,2,1,3,2,0,0,0,0,0.4,0.4,1.0,1.3,20,37,23,0.23,0.12,0.35,0.23,0.35,0.04,0.11,0.16,0.04,0.16
Marcos Alonso,ESP,DF,Barcelona,33,1990,5,3,252,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,11,14,33,0.00,0.00,0.00,0.00,0.00,0.03,0.18,0.21,0.03,0.21
Adrià Altimira,ESP,DF,Villarreal,23,2001,11,10,775,8.6,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,10,29,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Sergi Altimira,ESP,MF,Betis,22,2001,12,6,504,5.6,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.4,9,28,7,0.18,0.00,0.18,0.18,0.18,0.03,0.05,0.08,0.03,0.08
Gastón Álvarez,URU,DF,Getafe,24,2000,31,26,2267,25.2,1,0,1,1,0,0,6,0,0.7,0.7,0.5,1.2,11,53,32,0.04,0.00,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05
Hugo Álvarez,ESP,MF,Celta Vigo,20,2003,10,7,627,7.0,0,0,0,0,0,0,1,0,0.8,0.8,1.0,1.8,28,29,68,0.00,0.00,0.00,0.00,0.00,0.12,0.14,0.26,0.12,0.26
Yeray Álvarez,ESP,DF,Athletic Club,29,1995,16,11,927,10.3,0,0,0,0,0,0,1,1,0.2,0.2,0.1,0.3,12,46,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Selim Amallah,MAR,FW,Valencia,27,1996,19,7,598,6.6,0,1,1,0,0,0,5,1,0.4,0.4,0.3,0.8,7,21,35,0.00,0.15,0.15,0.00,0.15,0.06,0.05,0.11,0.06,0.11
Amath,SEN,FW,Mallorca,27,1996,15,3,394,4.4,0,0,0,0,0,0,2,0,1.6,1.6,0.4,1.9,19,13,30,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.44,0.35,0.44
Miguel Ángel Rubio,ESP,DF,Granada,26,1998,16,14,1290,14.3,1,0,1,1,0,0,5,0,0.6,0.6,0.1,0.7,3,20,1,0.07,0.00,0.07,0.07,0.07,0.04,0.01,0.05,0.04,0.05
Fabrizio Angileri,ARG,DF,Getafe,30,1994,11,2,164,1.8,0,0,0,0,0,0,2,1,0.0,0.0,1.3,1.3,2,7,6,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.73,0.00,0.73
Mauro Arambarri,URU,MF,Getafe,28,1995,7,3,339,3.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.6,2,20,6,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.15,0.14,0.15
Jon Aramburu,VEN,DF,Real Sociedad,21,2002,8,5,510,5.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,6,23,25,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Julian Araujo,MEX,DF,Las Palmas,22,2001,24,14,1395,15.5,1,0,1,1,0,0,5,0,0.7,0.7,1.1,1.8,23,72,45,0.06,0.00,0.06,0.06,0.06,0.04,0.07,0.12,0.04,0.12
Ronald Araújo,URU,DF,Barcelona,25,1999,24,21,1968,21.9,1,1,2,1,0,0,6,0,2.1,2.1,1.1,3.2,23,100,11,0.05,0.05,0.09,0.05,0.09,0.10,0.05,0.15,0.10,0.15
Adu Ares,ESP,FW,Athletic Club,22,2001,11,1,204,2.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,10,3,34,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
Jesús Areso,ESP,DF,Osasuna,24,1999,34,27,2464,27.4,1,5,6,1,0,0,3,0,0.1,0.1,3.3,3.5,72,96,167,0.04,0.18,0.22,0.04,0.22,0.01,0.12,0.13,0.01,0.13
Matias Arezo,URU,FW,Granada,21,2002,13,3,338,3.8,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,6,5,17,0.00,0.00,0.00,0.00,0.00,0.31,0.02,0.33,0.31,0.33
Iñigo Arguibide,ESP,DF,Osasuna,19,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José Arnaiz,ESP,FW,Osasuna,29,1995,24,8,853,9.5,2,1,3,2,0,0,2,0,1.7,1.7,1.8,3.5,22,11,79,0.21,0.11,0.32,0.21,0.32,0.18,0.19,0.37,0.18,0.37
Sergio Arribas,ESP,MF,Almería,22,2001,32,21,1921,21.3,6,3,9,6,0,0,0,0,7.0,7.0,3.5,10.4,50,75,89,0.28,0.14,0.42,0.28,0.42,0.33,0.16,0.49,0.33,0.49
Kepa Arrizabalaga,ESP,GK,Real Madrid,29,1994,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iago Aspas,ESP,FW,Celta Vigo,36,1987,32,29,2498,27.8,8,9,17,6,2,4,6,1,10.5,7.4,9.8,17.2,74,145,186,0.29,0.32,0.61,0.22,0.54,0.38,0.35,0.73,0.27,0.62
Ezequiel Ávila,ARG,FW,Osasuna,30,1994,17,10,864,9.6,1,3,4,1,0,0,3,2,2.0,2.0,2.3,4.3,14,39,75,0.10,0.31,0.42,0.10,0.42,0.21,0.24,0.45,0.21,0.45
Ezequiel Ávila,ARG,FW,Betis,30,1994,6,4,298,3.3,1,0,1,1,0,0,4,1,0.7,0.7,0.1,0.8,7,6,31,0.30,0.00,0.30,0.30,0.30,0.22,0.02,0.24,0.22,0.24
César Azpilicueta,ESP,DF,Atlético Madrid,34,1989,22,12,1236,13.7,0,2,2,0,0,0,4,0,0.6,0.6,2.4,3.0,35,70,35,0.00,0.15,0.15,0.00,0.15,0.05,0.17,0.22,0.05,0.22
Iddrisu Baba,GHA,MF,Almería,28,1996,25,14,1430,15.9,0,0,0,0,0,0,5,0,0.7,0.7,0.6,1.3,1,60,5,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08
Srđan Babić,SRB,DF,Almería,28,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Loïc Bade,FRA,DF,Sevilla,24,2000,25,24,2019,22.4,0,1,1,0,0,0,5,1,0.9,0.9,0.4,1.3,12,69,1,0.00,0.04,0.04,0.00,0.04,0.04,0.02,0.06,0.04,0.06
Alex Baena,ESP,MF,Villarreal,22,2001,32,31,2428,27.0,2,13,15,2,0,1,9,1,7.7,7.0,8.1,15.0,79,154,172,0.07,0.48,0.56,0.07,0.56,0.29,0.30,0.59,0.26,0.56
Eric Bailly,CIV,DF,Villarreal,30,1994,8,7,659,7.3,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,3,15,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Cédric Bakambu,COD,FW,Betis,33,1991,4,2,194,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,4,12,0.00,0.00,0.00,0.00,0.00,0.20,0.13,0.33,0.20,0.33
Alejandro Balde,ESP,DF,Barcelona,20,2003,18,15,1378,15.3,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.4,73,41,141,0.00,0.07,0.07,0.00,0.07,0.01,0.08,0.09,0.01,0.09
Iván Balliu,ALB,DF,Rayo Vallecano,32,1992,31,30,2693,29.9,0,1,1,0,0,0,4,0,0.7,0.7,2.6,3.3,50,96,99,0.00,0.03,0.03,0.00,0.03,0.02,0.09,0.11,0.02,0.11
Jonathan Bamba,CIV,MF,Celta Vigo,28,1996,25,23,1891,21.0,2,2,4,2,0,0,0,0,2.8,2.8,4.7,7.4,103,78,164,0.10,0.10,0.19,0.10,0.19,0.13,0.22,0.35,0.13,0.35
Léo Baptistão,BRA,FW,Almería,31,1992,29,20,1708,19.0,6,0,6,6,0,0,6,1,5.0,5.0,1.8,6.8,24,41,83,0.32,0.00,0.32,0.32,0.32,0.26,0.09,0.35,0.26,0.35
Francisco Barbosa,ESP,GK,Betis,25,1999,3,2,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kike Barja,ESP,FW,Osasuna,27,1997,16,3,303,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,17,8,41,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.20,0.07,0.20
Ander Barrenetxea,ESP,FW,Real Sociedad,22,2001,26,18,1286,14.3,4,1,5,4,0,0,1,0,3.5,3.5,1.1,4.6,53,35,145,0.28,0.07,0.35,0.28,0.35,0.24,0.08,0.32,0.24,0.32
Pablo Barrios,ESP,MF,Atlético Madrid,20,2003,23,16,1510,16.8,0,1,1,0,0,0,5,0,0.9,0.9,1.8,2.7,37,97,51,0.00,0.06,0.06,0.00,0.06,0.06,0.11,0.16,0.06,0.16
Marc Bartra,ESP,DF,Betis,33,1991,3,3,225,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,5,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Augusto Batalla,ARG,GK,Granada,28,1996,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bebé,CPV,MF,Rayo Vallecano,33,1990,18,0,199,2.2,2,0,2,1,1,1,1,0,1.4,0.6,0.2,0.9,15,6,22,0.90,0.00,0.90,0.45,0.45,0.65,0.10,0.75,0.29,0.39
Sheraldo Becker,SUR,FW,Real Sociedad,29,1995,12,6,579,6.4,2,2,4,2,0,0,0,0,1.2,1.2,1.8,3.0,22,8,70,0.31,0.31,0.62,0.31,0.62,0.19,0.28,0.47,0.19,0.47
Héctor Bellerín,ESP,DF,Betis,29,1995,20,19,1545,17.2,0,1,1,0,0,0,0,1,0.0,0.0,1.4,1.4,32,76,75,0.00,0.06,0.06,0.00,0.06,0.00,0.08,0.08,0.00,0.08
Jude Bellingham,ENG,MF,Real Madrid,20,2003,26,25,2135,23.7,18,4,22,17,1,1,5,1,10.8,10.0,4.6,14.6,78,174,157,0.76,0.17,0.93,0.72,0.89,0.45,0.19,0.65,0.42,0.61
Fran Beltrán,ESP,MF,Celta Vigo,25,1999,30,26,2203,24.5,0,0,0,0,0,0,2,0,0.7,0.7,1.1,1.8,28,122,30,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Carlos Benavídez,URU,MF,Alavés,26,1998,28,9,1075,11.9,3,1,4,3,0,0,4,0,1.0,1.0,0.5,1.5,9,58,5,0.25,0.08,0.33,0.25,0.33,0.09,0.04,0.13,0.09,0.13
Yuri Berchiche,ESP,DF,Athletic Club,34,1990,25,20,1782,19.8,3,1,4,3,0,0,5,0,0.8,0.7,1.6,2.3,33,128,74,0.15,0.05,0.20,0.15,0.20,0.04,0.08,0.13,0.03,0.12
Álex Berenguer,ESP,FW,Athletic Club,28,1995,32,13,1396,15.5,6,2,8,5,1,1,4,0,5.1,4.3,2.9,7.2,54,27,132,0.39,0.13,0.52,0.32,0.45,0.33,0.19,0.52,0.28,0.47
Isaac Bernal,ESP,FW,Sevilla,23,2000,14,14,1039,11.5,4,4,8,4,0,0,2,0,,,,,,,,0.35,0.35,0.69,0.35,0.69,,,,,
Antonio Blanco,ESP,MF,Alavés,23,2000,31,27,2246,25.0,0,1,1,0,0,0,4,1,0.8,0.8,1.0,1.8,19,125,21,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.07,0.03,0.07
Daley Blind,NED,DF,Girona,34,1990,31,30,2702,30.0,1,2,3,1,0,0,5,0,1.6,1.6,1.1,2.7,42,180,19,0.03,0.07,0.10,0.03,0.10,0.05,0.04,0.09,0.05,0.09
Adri Bosch,ESP,DF,Granada,22,2001,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yassine Bounou,MAR,GK,Sevilla,33,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Boyé,ARG,FW,Granada,28,1996,28,27,2271,25.2,5,3,8,5,0,0,8,1,4.6,4.6,2.6,7.2,32,59,112,0.20,0.12,0.32,0.20,0.32,0.18,0.10,0.29,0.18,0.28
Juan Brandáriz,ESP,DF,Almería,25,1999,28,23,2164,24.0,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,10,62,4,0.00,0.04,0.04,0.00,0.04,0.04,0.06,0.10,0.04,0.10
Darko Brašanac,SRB,MF,Osasuna,32,1992,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Claudio Bravo,CHI,GK,Betis,41,1983,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Ben Brereton,CHI,FW,Villarreal,25,1999,14,2,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,6,14,35,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.07,0.16
Ante Budimir,CRO,FW,Osasuna,32,1991,31,28,2371,26.3,16,2,18,13,3,4,4,0,13.8,10.6,1.8,12.4,21,41,96,0.61,0.08,0.68,0.49,0.57,0.52,0.07,0.59,0.40,0.47
Pablo Busto,ESP,DF,Betis,18,2005,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.41,0.44,0.03,0.44
José Callejón,ESP,MF,Granada,37,1987,23,7,713,7.9,0,1,1,0,0,0,0,0,1.0,1.0,1.2,2.3,10,29,46,0.00,0.13,0.13,0.00,0.13,0.13,0.16,0.29,0.13,0.29
Eduardo Camavinga,FRA,MF,Real Madrid,21,2002,28,19,1652,18.4,0,1,1,0,0,0,8,0,0.9,0.9,0.9,1.8,45,97,28,0.00,0.05,0.05,0.00,0.05,0.05,0.05,0.10,0.05,0.10
Sergio Camello,ESP,FW,Rayo Vallecano,23,2001,29,18,1519,16.9,3,1,4,3,0,0,3,0,4.4,4.4,0.8,5.2,21,37,76,0.18,0.06,0.24,0.18,0.24,0.26,0.05,0.31,0.26,0.31
José Campaña,ESP,MF,Las Palmas,30,1993,6,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,14,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
João Cancelo,POR,DF,Barcelona,29,1994,29,27,2312,25.7,2,3,5,2,0,0,5,0,1.5,1.5,5.7,7.2,100,129,173,0.08,0.12,0.19,0.08,0.19,0.06,0.22,0.28,0.06,0.28
Sergi Canós,ESP,MF,Valencia,27,1997,24,13,1031,11.5,1,2,3,1,0,0,0,0,1.5,1.5,2.0,3.5,27,43,80,0.09,0.17,0.26,0.09,0.26,0.13,0.17,0.31,0.13,0.31
Étienne Capoue,FRA,MF,Villarreal,35,1988,30,15,1427,15.9,1,1,2,1,0,0,8,0,0.9,0.9,0.6,1.5,22,74,36,0.06,0.06,0.13,0.06,0.13,0.06,0.04,0.09,0.06,0.09
Isaac Carcelen,ESP,DF,Cádiz,31,1993,33,29,2601,28.9,0,0,0,0,0,0,2,0,0.6,0.6,1.0,1.6,25,75,67,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Marc Cardona,ESP,FW,Las Palmas,28,1995,22,6,642,7.1,3,1,4,2,1,1,3,0,3.6,2.8,1.0,3.8,9,10,69,0.42,0.14,0.56,0.28,0.42,0.50,0.14,0.63,0.39,0.53
Sergi Cardona,ESP,DF,Las Palmas,24,1999,33,28,2634,29.3,1,2,3,1,0,0,11,0,2.6,2.6,2.6,5.1,57,153,154,0.03,0.07,0.10,0.03,0.10,0.09,0.09,0.18,0.09,0.18
Johnny Cardoso,USA,MF,Betis,22,2001,14,13,1077,12.0,1,2,3,1,0,0,3,0,0.9,0.9,0.5,1.4,8,39,9,0.08,0.17,0.25,0.08,0.25,0.07,0.04,0.11,0.07,0.11
Carmona,ESP,DF,Getafe,22,2002,27,13,1163,12.9,1,1,2,1,0,0,7,0,0.8,0.8,1.0,1.8,26,32,51,0.08,0.08,0.15,0.08,0.15,0.06,0.08,0.14,0.06,0.14
Yannick Carrasco,BEL,DF,Atlético Madrid,30,1993,3,3,221,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,9,6,17,0.00,0.41,0.41,0.00,0.41,0.03,0.10,0.12,0.03,0.12
Álvaro Carreras,ESP,MF,Granada,21,2003,13,5,475,5.3,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,13,14,31,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15
Dani Carvajal,ESP,DF,Real Madrid,32,1992,26,23,2008,22.3,4,3,7,4,0,0,4,1,1.1,1.1,2.5,3.6,29,78,157,0.18,0.13,0.31,0.18,0.31,0.05,0.11,0.16,0.05,0.16
William Carvalho,POR,MF,Betis,32,1992,20,3,619,6.9,1,3,4,1,0,0,2,0,0.4,0.4,0.6,1.0,11,47,10,0.15,0.44,0.58,0.15,0.58,0.06,0.09,0.15,0.06,0.15
Marc Casado,ESP,MF,Barcelona,20,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Catena,ESP,DF,Osasuna,29,1994,27,25,2276,25.3,1,2,3,1,0,0,7,1,1.3,1.3,0.7,2.0,5,71,1,0.04,0.08,0.12,0.04,0.12,0.05,0.03,0.08,0.05,0.08
